pkt,channel,phi_ant1,phi_ant2,phi_ant3,t_ant1,t_ant2,t_ant3,meg_ant1,meg_ant2,meg_ant3
1,30,-160.55996517182382,114.40397168885158,139.13467137373644,208.75,208.0,208.25,108.16653826391969,118.59595271340416,117.68602295939822
1,30,48.70054305517834,-25.820991974189287,0.8184554616886145,210.75,210.0,210.25,142.42541907960108,137.7534028617805,140.01428498549708
1,30,-158.6490197523464,169.5085229876684,-169.8753283446022,212.75,212.0,212.25,118.10588469674153,137.2953021774598,142.2146265332789
1,30,-3.052882514792428,-80.78897345918331,-59.036243467926475,214.75,214.0,214.25,75.1065909225016,74.96665925596525,75.80237463298891
1,30,-142.33437880141668,112.41614747934365,137.57914750028343,216.75,216.0,216.25,72.00694410957877,86.53900854527973,78.56844150166147
1,30,60.697792517861316,-10.47423482822582,11.592175410291073,218.75,218.0,218.25,112.37882362794157,121.01652779682615,119.4361754243663
1,30,-88.96775530843428,175.71084667118095,-156.6746491190241,220.75,220.0,220.25,111.01801655587259,120.3370267207895,118.70130580579136
1,30,114.57766697527659,46.13442163097701,69.34741606888643,222.75,222.0,222.25,141.85203558638133,142.8635712839351,138.9280389266328
1,30,-87.99044618697886,-121.63603599862759,-100.38180515923824,224.75,224.0,224.25,114.0701538527936,131.54847015454035,133.18032887780387
1,30,59.57421619803874,-10.713123022791033,9.211026540816668,226.75,226.0,226.25,73.0616178304313,75.31268153505094,74.96665925596525
1,30,-78.8351198224514,179.2838400545296,-152.44718842328217,228.75,228.0,228.25,77.46612162745727,80.00624975587844,77.82673062643708
1,30,135.0,64.08111442895358,87.53188208617145,230.75,230.0,230.25,114.5512985522207,118.9663818059539,116.10770861575041
1,30,-19.075098492445548,-110.44179655841656,-83.49437335431631,232.75,232.0,232.25,113.21660655575224,117.39250401963491,114.7388338793802
1,30,-168.28256529679658,117.5042421228136,142.38063635884086,234.75,234.0,234.25,137.87313008704777,136.41847382227965,137.61177275218859
1,30,-9.130176482278694,-48.93478205636946,-26.56505117707799,236.75,236.0,236.25,113.43720729989786,133.9589489358587,134.16407864998735
1,30,133.36342295838327,66.50143432404789,87.02626891751991,238.75,238.0,238.25,74.27651041883968,75.23961722390672,77.10382610480494
1,30,-9.462322208025618,-114.32557523912612,-90.0,240.75,240.0,240.25,72.99315036357865,80.11242100947892,78.0
1,30,-154.9831065219,133.28506980447347,157.1193628235823,242.75,242.0,242.25,115.87061750072796,118.13974775662929,118.3089176689568
1,30,51.900328169277294,-33.192936578401444,-8.461288142571364,244.75,244.0,244.25,111.8257573191436,127.8632081562167,122.3315167894194
1,30,-100.4914770123316,-176.7526572096771,-150.86570780277384,246.75,246.0,246.25,137.2953021774598,141.22676800097068,139.6710420953463
1,30,53.13010235415598,23.604115042914238,42.56335175318987,248.75,248.0,248.25,110.0,129.86531484580476,133.05637902783917
1,30,-162.01266534793854,123.47627829610266,149.28109573597084,250.75,250.0,250.25,80.95677859203639,74.33034373659251,80.26207074328447
1,30,68.34401096157751,-36.57303097851933,-10.573523418560919,252.75,252.0,252.25,73.16419889536138,77.20103626247513,76.2954782408499
1,30,-86.57612875506933,-161.8869341924767,-135.36034606338725,254.75,254.0,254.25,117.20921465482141,112.57886124845994,112.43220179290272
1,30,123.54610858390778,37.381453512431065,61.389540334034784,256.75,256.0,256.25,110.3856874780422,112.0044641967453,112.76967677527502
1,30,-29.995079617139783,-99.93638994342834,-74.60445074600493,258.75,258.0,258.25,142.0211251891774,139.08630414242805,143.13629868066312
1,30,122.8285417914125,92.13691085375727,109.39206851078168,260.75,260.0,260.25,110.6752004741803,134.09325113517085,132.51792331605563
1,30,-91.569354804749,-160.14478563067897,-138.74298829568713,262.75,262.0,262.25,73.02739212103907,76.55063683601854,75.82216034906945
1,30,131.6335393365702,29.913645991534878,54.22392228210535,264.75,264.0,264.25,72.24956747275377,84.21995013059555,83.81527307120105
1,30,-16.157339864587932,-85.98582430458896,-60.068488159492205,266.75,266.0,266.25,111.40017953306898,114.28035701729324,114.23659658795864
1,30,-174.55966796899452,98.05910390287096,120.6997225508144,268.75,268.0,268.25,105.47511554864494,114.12712210513328,111.64676439557036
1,30,43.50045296202237,-31.18497465873839,-3.0355691250555665,270.75,270.0,270.25,135.1036639029453,133.25539388707685,132.1854757528224
1,30,-162.79044247945208,165.54324459994518,-175.79464299829144,272.75,272.0,272.25,118.29623831720095,132.1854757528224,136.36715146984628
1,30,-21.037511025421818,-95.93152692491978,-73.73979529168805,274.75,274.0,274.25,69.6419413859206,77.41446893184762,75.0
1,30,-157.01128319791937,103.67130713219584,127.94215335011894,276.75,276.0,276.25,71.69379331573968,76.1577310586391,74.81310045707234
1,30,56.99689930792358,-14.40668515643687,12.475109712208958,278.75,278.0,278.25,115.66330446602328,112.53888216967505,115.73245007343445
1,30,-103.91249467652004,167.1118148742343,-168.11134196037202,280.75,280.0,280.25,112.29425630903835,121.0495766204905,116.49892703368559
1,30,101.7847485062628,30.96375653207352,56.534620653644716,282.75,282.0,282.25,141.9929575718458,139.9428454762872,141.4496376806954
1,30,-91.48145717088707,-132.56335175318986,-108.3026262417482,284.75,284.0,284.25,116.03878661895772,133.05637902783917,136.92698784388708
1,30,52.19347005529554,-25.497551493337788,-2.3859440303888126,286.75,286.0,286.25,73.40980860893181,72.01388754955533,72.06247289678588
1,30,-88.40885972880542,167.3196165081802,-167.22875743509857,288.75,288.0,288.25,72.02777242147644,82.0,76.90253571892151
1,30,128.89722034634426,50.13255443987296,73.30075576600638,290.75,290.0,290.25,113.07077429645557,118.56221995222592,114.84337159801605
1,30,-25.227649467428588,-116.34636605765499,-89.01223960036019,292.75,292.0,292.25,114.96521212958292,117.17081547894081,116.01724009818541
1,30,-177.05355261998767,114.83516755526492,137.75542470050277,294.75,294.0,294.25,136.1800279042415,133.33041663476493,132.38202294873727
1,30,-24.66381471246356,-54.41262943686616,-34.04593735660167,296.75,296.0,296.25,107.83784122468329,134.03357788255894,133.96268137059664
1,30,114.56717132060129,46.04162667600997,67.9321004375898,298.75,298.0,298.25,76.96752561957544,77.79460135510689,79.84985911070851
1,30,-16.16449915225692,-118.7798063043972,-91.46880071438582,300.75,300.0,300.25,71.84010022264724,81.00617260431454,78.02563681252464
1,30,-171.86989764584405,117.89727103094765,139.23639479905884,302.75,302.0,302.25,113.13708498984761,115.41230437002808,114.86513831445988
1,30,43.19883948427763,-47.09525256462385,-19.38451567935784,304.75,304.0,304.25,112.48555462813879,116.04309544302929,114.49017425089369
1,30,-108.70520992941616,178.31531568210377,-158.03943597990352,306.75,306.0,306.25,134.08206442324789,136.0588108135596,133.70115930686615
1,30,42.79740183823419,10.033120554331168,30.31678024760397,308.75,308.0,308.25,110.3902169578446,132.01893803541978,136.69308687713507
1,30,-161.80083494695458,117.89727103094765,142.52382043863864,310.75,310.0,310.25,76.84399781375252,76.94153624668537,75.6042326857432
2,0,33.08878456802841,-35.17227598883689,-13.276397042315972,322.75,322.0,322.25,185.00270268296086,182.28000438885223,182.8879438344693
2,0,-117.10386707496076,149.80837703904243,174.12737171893318,324.75,324.0,324.25,142.66744548074027,190.8952592391964,175.92327873252017
2,0,84.76919282444679,17.216073587790717,38.659808254090095,326.75,326.0,326.25,142.59382875847047,148.66068747318502,147.27185746095552
2,0,-76.62555953512886,-161.6887999684845,-133.865578369023,328.75,328.0,328.25,146.98639392814562,146.4137971640651,142.8635712839351
2,0,121.85799889132784,51.82346239903353,74.00641590227006,330.75,330.0,330.25,164.83021567661675,166.6433316997713,163.32176829804408
2,0,-86.68657460020724,-115.08359400619094,-98.4640456639627,332.75,332.0,332.25,190.31815467789718,155.68236894394948,169.8499337650739
2,0,77.43822579304043,3.671700098370705,26.97527647876153,334.75,334.0,334.25,188.5125990484456,187.38463117342357,187.38729946290385
2,0,-82.77568430595467,-170.18648214074543,-144.2355590931659,336.75,336.0,336.25,143.13629868066312,187.7471704180918,176.23280057923387
2,0,126.86989764584402,53.68252388126822,77.30041551040264,338.75,338.0,338.25,145.0,145.2067491544384,145.5609837834301
2,0,-31.7594800848128,-119.74488129694224,-93.31778116833486,340.75,340.0,340.25,148.18906842274163,145.12063946937388,138.2316895650198
2,0,156.61477894278624,87.44710185282825,109.92133212048536,342.75,342.0,342.25,161.24515496597098,157.15597347857954,158.48343762046557
2,0,-57.211508376475976,-86.67687955486456,-70.30137862541972,344.75,344.0,344.25,193.8917223607032,155.2610704587599,172.06975329789952
2,0,104.18761901931757,35.27875737464944,56.84207611532778,346.75,346.0,346.25,183.60010893242958,180.06943105369106,179.17589123540031
2,0,-49.04448557418111,-135.82434282084517,-112.66771109935127,348.75,348.0,348.25,140.356688476182,196.596032513375,184.23083346714802
2,0,150.10957512234046,79.30778784471596,102.14909160744136,350.75,350.0,350.25,146.48549416239138,145.52662986546483,147.29901561110313
2,0,-3.626571783879617,-90.0,-62.165946059449176,352.75,352.0,352.25,142.28492541376264,148.0,141.35416513141737
2,0,-168.76071580030236,119.65472278833003,142.40943873163832,354.75,354.0,354.25,159.05030650709227,157.64834283937142,159.0125781188394
2,0,-24.295776370658,-54.24611274556326,-38.605602234772405,356.75,356.0,356.25,192.00520826269272,154.02921800749363,165.07574019219174
2,0,140.99740057391554,69.05029852960516,90.62275568720631,358.75,358.0,358.25,182.72657168567463,187.38729946290385,184.0108692441835
2,0,-15.658345299019706,-103.89424678339337,-78.50343698241424,360.75,360.0,360.25,137.0875632579411,195.7268504830137,180.62391868188442
2,0,-169.23424445525708,122.78428086586914,145.07433273010278,362.75,362.0,362.25,144.5441109142811,140.356688476182,141.4814475470194
2,0,38.659808254090095,-52.68190461625146,-26.73973289046657,364.75,364.0,364.25,153.67498169838836,153.40469353966978,146.68674105044394
2,0,-129.57190281388927,160.96195998269746,-176.21111012211531,366.75,366.0,366.25,156.97452022541745,150.2165104108067,151.33076356114773
2,0,14.608466933928854,-18.434948822922014,0.3311857884153844,368.75,368.0,368.25,194.28072472584614,154.9516053482506,173.00289014926892
2,0,180.0,106.27209673377695,128.56526084896328,370.75,370.0,370.25,189.0,192.7200041511,189.2828571212935
2,0,24.65589874408161,-59.45675540005487,-37.193599170764244,372.75,372.0,372.25,134.23859355639868,186.9384925583813,177.00282483621552
2,0,-133.865578369023,156.95640219984423,179.1930705448977,374.75,374.0,374.25,142.8635712839351,145.6193668438371,142.01408380861386
2,0,70.47498817886499,-20.376435213836388,9.137151014138713,376.75,376.0,376.25,149.60280746028798,149.34523762075574,144.83784035948617
2,0,-97.25319461272535,-168.33507963020858,-145.4178557492667,378.75,378.0,378.25,166.3309953075493,158.2687587617973,160.3277892319357
2,0,52.41319570874929,22.280002718542324,38.97840986095665,380.75,380.0,380.25,191.81501505356664,155.6181223379848,168.51409436602032
2,0,-143.55183023382008,146.47552675142305,168.05024277850617,382.75,382.0,382.25,190.20515240129535,191.92706948213427,193.18643844742314
2,0,58.392497753751094,-31.17134902771985,-4.297386663941697,384.75,384.0,384.25,137.37903770226373,189.33568073662187,173.48775172904857
2,0,-94.73093862377924,-163.30075576600638,-141.09586154459586,386.75,386.0,386.25,145.49570440394453,146.1642911247477,146.4923206178399
2,0,110.28255908891659,21.271608924047467,47.697805633316314,388.75,388.0,388.25,147.12239802287073,140.57738082636197,135.20724832641184
2,0,-56.80988295702824,-128.03458150994493,-105.00131846047148,390.75,390.0,390.25,158.927656498169,157.4325252290644,158.39823231336896
2,0,87.6745455792247,59.100118335013,76.85513238244927,392.75,392.0,392.25,197.16236963477593,153.83432646844463,171.49344010777787
2,0,-111.80140948635182,177.60157866590748,-160.32590142774941,394.75,394.0,394.25,188.48076824970764,191.1674658512792,190.09734348485782
2,0,97.177245850855,5.895517012369346,30.03784474567345,396.75,396.0,396.25,136.06616037795732,184.978377114732,169.8057713977944
2,0,-59.80199808343381,-130.47117576306746,-107.79120310874664,398.75,398.0,398.25,141.15594213493102,143.28293687665675,140.73023839957068
2,0,138.42836855885497,57.19303447550696,84.48508840875495,400.75,400.0,400.25,153.7172729396407,143.96180048887967,145.67429423202984
2,0,-26.72074584687576,-95.13255443987295,-73.5324532069973,402.75,402.0,402.25,164.57521077003062,167.6722994414999,165.80108564180148
2,0,116.16624708734116,87.00686799402094,101.97613244420336,404.75,404.0,404.25,192.753728887407,153.20900756809309,168.67127793433
2,0,-72.8083370247406,-147.86275101895822,-124.12280687684805,406.75,406.0,406.25,189.46503635235715,184.22811946062959,183.61100184901773
2,0,130.23635830927378,41.80837334344572,68.44292071496228,408.75,408.0,408.25,136.23509092741122,190.50721771103585,174.18381095842403
2,0,-24.775140568831922,-96.98105740682982,-73.83550084774309,410.75,410.0,410.25,143.17821063276355,148.09794056636983,143.68020044529447
2,0,178.430645195251,93.41094495535572,117.0955524937518,412.75,412.0,412.25,146.05478424207814,151.2679741386127,144.9034161087999
2,0,13.62699485989154,-53.689750289139575,-31.60750224624891,414.75,414.0,414.25,169.77926846349644,163.80781422142232,167.90771274721124
2,0,153.3026262417482,127.18470645323313,143.48160579402932,416.75,416.0,416.25,193.64400326372106,145.60219778561037,163.00306745579974
2,0,-40.50284838533223,-109.95740182218306,-86.98721249581665,418.75,418.0,418.25,189.38056922503955,190.4363410696604,190.2629759044045
2,0,168.7682336159756,81.23093774685239,104.42077312751101,420.75,420.0,420.25,143.75326083258076,190.22355269524326,180.6931099959265
2,0,9.769700050531238,-58.392497753751094,-36.649247467668594,422.75,422.0,422.25,153.22206107476822,152.64337522473747,155.8011553230591
2,0,-151.7251347787805,120.504350046959,149.85861444792468,424.75,424.0,424.25,149.88328792764054,149.72307771349082,143.38758663147937
2,0,40.04154908051464,-27.206993833082553,-6.102779653655785,426.75,426.0,426.25,155.43809056984713,159.66527487215245,159.90622251807463
2,0,-171.54108759982947,160.5399875647139,176.38266686311786,428.75,428.0,428.25,197.144616969371,159.08802594790097,174.34735443934903
2,0,-8.515782404350063,-76.1849746587384,-53.97262661489639,430.75,430.0,430.25,189.08463713374496,188.4515852944729,190.42058712229618
2,0,-160.4892005562867,110.3441012559184,136.610300602499,432.75,432.0,432.25,134.7367804276175,189.84203960134857,176.13914953808538
2,0,40.55875881056719,-26.20583469552751,-4.028263666485141,434.75,434.0,434.25,146.102703602637,142.6639407839276,142.35167719419397
2,0,-110.68765857043483,160.72780293273016,-172.9236218223632,436.75,436.0,436.25,152.8561415187496,151.48927354766738,146.11296999240002
2,0,78.54610858390778,7.570888900834287,29.654722788330034,438.75,438.0,438.25,156.1089363233252,159.38946012832844,157.64834283937142
2,0,-134.7931569292227,-165.69972255081439,-147.0456323852658,440.75,440.0,440.25,195.86985475054604,157.8923684032892,172.80335644888382
2,0,26.56505117707799,-41.682218831665175,-20.623531383325233,442.75,442.0,442.25,190.0657780874821,195.48913013259843,198.73600579663463
2,0,-124.17254689617461,147.9294709649437,170.31920114061492,444.75,444.0,444.25,131.7459676802292,186.4537476158632,172.45579143653018
2,0,78.61357120359081,11.768288932020646,33.36636600105956,446.75,446.0,446.25,146.8911161370898,147.09180806557515,147.2752525036029
2,0,-79.30778784471596,-166.5191101850672,-137.26795453590586,448.75,448.0,448.25,145.52662986546483,150.136604464068,142.94754282603108
2,0,115.01689347810006,42.972677299499814,66.28943808065179,450.75,450.0,450.25,165.5294535724685,159.90622251807463,161.64467204334326
2,0,-96.1155035662854,-128.07278187399083,-111.42529379808741,452.75,452.0,452.25,197.1217897646021,152.43359209832985,169.729196074217
2,0,71.27905132528292,0.0,22.249023657212373,454.75,454.0,454.25,190.05525512334563,189.0,190.15782918407538
2,0,-83.61288297423549,-168.6900675259798,-142.9327583141721,456.75,456.0,456.25,134.8369385591352,183.56470248934025,174.20103329199858
2,0,117.0647110059417,50.59933933652058,72.2995722113328,458.75,458.0,458.25,153.8473269186046,144.9413674559475,148.00675660252813
2,0,-39.85723544211577,-123.37410135669138,-99.20040046907036,460.75,460.0,460.25,141.9929575718458,150.88074761214563,143.85061696079026
2,0,150.12400730831058,81.28025349376269,103.0207673056247,462.75,462.0,462.25,162.60996279441184,164.90603384958357,164.2224101637776
2,0,-64.73690149550087,-94.57392125990086,-76.13031356149496,464.75,464.0,464.25,196.82479518597245,150.47923444781344,166.86521506892922
2,0,100.24786411111027,29.78367328797703,51.632514615138476,466.75,466.0,466.25,179.8693970635361,183.1993449769949,183.6627343801676
3,22,87.30571571014391,16.467546793002708,40.674939565261546,478.75,478.0,478.25,170.18813119603848,165.80108564180148,168.77203559831824
3,22,-17.198541220065866,-145.11644305003819,-117.64597536373869,480.75,480.0,480.25,131.89768762188365,173.1040149736568,142.23923509355637
3,22,-179.09540496626732,109.21709517697866,133.69804732742114,482.75,482.0,482.25,190.02368273454758,185.32673849177837,186.72439583514526
3,22,38.568354573556014,-58.120403152977254,-28.197742968852353,484.75,484.0,484.25,195.68597292601225,193.13207915827962,188.35339126227592
3,22,-121.72765499300353,163.22533354606082,-171.23371983816162,486.75,486.0,486.25,218.68013169924697,218.28879952943072,216.52944372532804
3,22,-12.775466982759532,-8.930590100418996,-0.5509039792185729,488.75,488.0,488.25,176.36609651517497,212.5770448566825,208.00961516237655
3,22,148.97735779542919,77.18090583475623,101.5751888173962,490.75,490.0,490.25,166.86821147240718,171.26879458909028,169.4461566398011
3,22,44.39690880561947,-90.0,-58.897176315015365,492.75,492.0,492.25,134.35773144854747,172.0,141.315250415516
3,22,-119.29136217098427,169.5085229876684,-166.4695068976771,494.75,494.0,494.25,188.04254837669052,192.21342304844373,192.33824372703415
3,22,97.34300811700682,1.837736790387852,32.37416312109268,496.75,496.0,496.25,195.60419218411448,187.09623192357452,181.1573901335521
3,22,-65.06157234454278,-138.3885569907235,-113.23350567051644,498.75,498.0,498.25,220.56518310921155,215.33694527414468,215.4738963308549
3,22,50.40694937047157,52.54492903875683,62.342576928219245,500.75,500.0,500.25,172.59490143106774,215.41123461881,211.12318678913502
3,22,-150.5498041697016,137.10379694685108,161.02959219151347,502.75,502.0,502.25,168.81350656863927,173.35801106380978,169.1892431568863
3,22,100.30484646876604,-34.14989537020263,-3.7046274420771184,504.75,504.0,504.25,134.16407864998735,172.79467584390443,139.29106216839614
3,22,-62.612577842923834,-131.6335393365702,-107.76764046708692,506.75,506.0,506.25,186.9545399288287,192.66551326067676,190.0657780874821
3,22,153.6846020556469,58.14724237526949,87.91201616727665,508.75,508.0,508.25,205.27298896834918,198.9623079882217,192.12756179163884
3,22,-11.96847565158382,-83.48757697071215,-58.85635150169855,510.75,510.0,510.25,221.82200071228283,220.42232191862962,218.4902743830947
3,22,104.26978475407984,104.23336119772472,115.11483488614456,512.75,512.0,512.25,178.50770291502832,211.49231664530984,212.04716456486753
3,22,-92.09525256462385,-164.19145681536875,-139.979999596311,514.75,514.0,514.25,164.1097193952875,172.52536045462998,171.05846953600397
3,22,157.75097634278762,25.40771810894847,57.07528858319354,516.75,516.0,516.25,142.61837188805652,177.13271860387627,145.3444185374863
3,22,-1.5650690855922629,-68.0883004101904,-46.6846843178963,518.75,518.0,518.25,183.06829326784037,192.93781381574738,192.41621553289107
3,22,-148.39249775375112,118.10626982080191,144.3924493408189,520.75,520.0,520.25,198.4363877921587,199.5294464483877,190.646269305224
3,22,50.19442890773481,-17.38450921945184,4.826858781122977,522.75,522.0,522.25,218.6869909253863,224.24317157942622,225.8007971642261
3,22,168.31063082456086,168.58901687323458,176.82016988013575,524.75,524.0,524.25,177.68511473953018,222.39604313026797,216.33307652783932
3,22,-32.7352262721076,-97.34122581136415,-76.13031356149496,526.75,526.0,526.25,166.43316977093238,164.34719346554112,166.86521506892922
3,22,-144.31477975428973,88.03634246594805,115.15930191603165,528.75,528.0,528.25,135.4289481610191,175.10282693320514,145.83552379307312
3,22,57.22859073332568,-11.25068143049515,10.1981008456234,530.75,530.0,530.25,190.28662590944217,189.64440408301002,192.03385118254542
3,22,-85.33314162856102,-179.71635984424216,-152.90444750624818,532.75,532.0,532.25,196.65197685250968,202.00247523235947,193.20455481173317
3,22,106.97031901771663,39.66784111834044,61.177570233727714,534.75,534.0,534.25,222.69710370815326,213.0539837693724,215.72436116489024
3,22,-133.66778014613035,-131.45852413591962,-122.79953127261923,536.75,536.0,536.25,182.4828759089466,217.4971264177989,214.14014102918682
3,22,26.865813661321486,-45.237740459293,-21.99112991717713,538.75,538.0,538.25,170.3907274472411,170.41420128616042,168.24089871371942
3,22,-89.16968451374201,146.40059027733955,173.74596725608356,540.75,540.0,540.25,138.01449199268893,175.28548142958104,146.87409574189726
3,22,111.9695962229874,42.814199193224404,65.7583242715464,542.75,542.0,542.25,189.78145325610717,185.3968716025165,187.5366630821824
3,22,-28.91299346426231,-123.6900675259798,-96.63947051889367,544.75,544.0,544.25,196.4917301058749,201.9108714259834,190.2761151589973
3,22,165.400824847488,94.43871636770471,117.14968169778317,546.75,546.0,546.25,222.1733557382613,219.658826364888,219.14607000811128
3,22,-78.62852535897801,-75.31121322668163,-66.62157398301923,548.75,548.0,548.25,182.58422713914803,212.96009015775704,209.17217788224133
3,22,84.77407259103323,13.869686438505036,36.1041430303367,550.75,550.0,550.25,164.68454693747074,166.86521506892922,164.61470165206998
3,22,-27.336664855814014,-149.6973192795119,-124.64667995607056,552.75,552.0,552.25,132.83448347473634,178.37040113202642,149.5125412799876
3,22,177.3438527960429,101.01183017164436,127.29251427703501,554.75,554.0,554.25,194.20865068271286,188.47015678881363,189.80516325959098
3,22,29.083381484659853,-68.7948353798778,-37.81946450227986,556.75,556.0,556.25,193.38303958723992,196.29060089571283,181.0248601711931
3,22,-130.23635830927378,155.39720584171502,-178.0725041133281,558.75,558.0,558.25,221.3820227570432,208.9712898940905,208.1177551291576
3,22,-20.2892005377698,-17.715792706376938,-8.986310822783583,560.75,560.0,560.25,175.91475208179668,226.75316976836288,217.671771252039
3,22,138.39492354211828,65.8651415709692,89.66097567554856,562.75,562.0,562.25,167.17057157286985,168.75129629131743,169.0029585539851
3,22,28.539985187959967,-101.11873480938543,-71.6943868028008,564.75,564.0,564.25,129.76902558006668,176.30938715791626,140.08925726121902
3,22,-131.58341180822867,153.70520992941616,179.07096068057794,566.75,566.0,566.25,189.84203960134857,189.62067397834025,185.02432272541895
3,22,84.80557109226521,-11.709001101864011,16.581047847739576,568.75,568.0,568.25,187.77113729218345,197.101496696499,185.72291188757515
3,22,-76.64287728570112,-149.95583993007403,-124.12854707414516,570.75,570.0,570.25,225.08887133752305,213.71476317746516,217.44884455889851
3,22,36.1680913490307,43.128255034711245,49.81153450167805,572.75,572.0,572.25,179.61347388211163,216.4901845350038,210.75341041131455
3,22,-164.9192086885575,121.30412349559099,145.47423482822583,574.75,574.0,574.25,172.9566419655516,173.216627377397,171.14321488157222
3,22,89.55238582913947,-43.152389734005396,-14.850338298984227,576.75,576.0,576.25,128.00390619039715,175.45369759569047,136.56134152826706
3,22,-75.37912601136834,-146.88865803962798,-122.35590918784277,578.75,578.0,578.25,190.15782918407538,192.21342304844373,190.59118552545917
3,22,143.77781738613717,44.187348405746256,74.69072651201681,580.75,580.0,580.25,194.61243536834945,199.42417105255825,185.58555978308223
3,22,-19.5839937702482,-92.63849182541121,-67.90576965841719,582.75,582.0,582.25,220.7713749560844,217.2302925468729,218.0091741188889
3,22,96.30544597726863,100.30484646876604,108.60752595016085,584.75,584.0,584.25,182.1016199818113,212.42645786248002,209.9761891262912
3,22,-107.12804747359668,-177.27368900609372,-153.89824691526385,586.75,586.0,586.25,166.37908522407497,168.19036833302908,165.92166826548
3,22,145.96338964632963,14.275306529209368,45.285051277583825,588.75,588.0,588.25,137.56816492197606,174.38463235044537,142.13022197970426
3,22,-16.24763157278565,-85.33945451741967,-63.152705886651155,590.75,590.0,590.25,182.28000438885223,184.61040057374882,181.57092278225608
3,22,-158.30782923641104,109.20397350550007,136.99017224975492,592.75,592.0,592.25,194.79476378999516,188.48872645333458,183.25119372053211
3,22,38.864727907927524,-32.82854179141253,-10.4914770123316,594.75,594.0,594.25,218.3323155192561,221.3504009483606,219.6724834839357
3,22,153.15613944447728,155.62353138332526,163.45701659543747,596.75,596.0,596.25,183.80696395947567,210.79136604709407,210.7225664232476
3,22,-43.602818972703616,-116.26663835708312,-92.99530328760272,598.75,598.0,598.25,174.0,171.73234989366446,172.2353041626484
3,22,-154.59228189105156,78.35656850123833,105.47863816541836,600.75,600.0,600.25,132.84953895290718,168.46661390317072,134.89254983133802
3,22,38.611252520364005,-26.70212215843265,-5.801586887647001,602.75,602.0,602.25,184.2851052038661,186.93581786270923,187.9627622695517
3,22,-106.5570713756367,158.19859051364818,-174.69267315066884,604.75,604.0,604.25,193.00259065618786,193.86593305684212,183.7879212570837
3,22,93.59232984624931,22.579572564026304,45.55625222708068,606.75,606.0,606.25,223.4390297150433,218.76928486421485,218.50629281556166
3,22,-152.136274503576,-150.18845697686794,-142.36474624498263,608.75,608.0,608.25,177.5894140989265,213.2158530691374,209.61870145576228
3,22,2.726310993906266,-65.52837946629509,-44.286811364982405,610.75,610.0,610.25,168.19036833302908,171.3971995103771,170.42593699317015
3,22,-102.8627510189582,128.19441955813522,155.3914971954855,612.75,612.0,612.25,130.26895255585654,173.04623659588788,144.08677940741129
3,22,98.17276487755451,30.69972255081441,53.00806679958521,614.75,614.0,614.25,189.9289340779861,186.07794065928397,187.8004259846074
3,22,-42.3775985394589,-137.96823402987172,-111.38363516476177,616.75,616.0,616.25,185.45619428857052,191.17531221368517,178.27226368675525
3,22,154.3497737413499,82.77927809504317,105.34527721166998,618.75,618.0,618.25,224.08257406590096,222.7666940994546,222.9484245290825
3,22,-91.61809453273744,-87.54596832547294,-79.62028975043225,620.75,620.0,620.25,177.07060738586742,210.1927686672403,205.3606583550024
3,22,68.83874018317172,-3.702212853199408,19.72227776444705,622.75,622.0,622.25,166.20770138594662,170.3555106241063,168.90825912311095
4,7,85.10822781952274,12.18657715788378,37.504142360270144,634.75,634.0,634.25,222.81157959136684,217.9105320997588,216.81328372588246
4,7,-62.080233571891384,-155.535589747581,-133.6406942139314,636.75,636.0,636.25,132.41223508422476,231.81242417092315,208.65521800328887
4,7,155.1363034282481,81.98290692634467,105.32691788792219,638.75,638.0,638.25,135.56548233234005,143.4015341619468,139.9785697883787
4,7,3.0127875041833403,-88.4198275272,-63.62786317645504,640.75,640.0,640.25,133.18408313308313,145.0551619212498,132.82319074619465
4,7,-161.56505117707795,124.09497795476557,146.30993247402026,642.75,642.0,642.25,148.62705002791384,156.98407562552325,155.03870484495155
4,7,-32.86518528827957,-42.41049815275908,-32.307334454882124,644.75,644.0,644.25,211.91743675309024,140.85808461000738,160.90991268408544
4,7,131.46770541610908,57.70202250412776,84.39072555355419,646.75,646.0,646.25,229.53866776645717,228.32652057962954,225.0777643393501
4,7,-15.546327273079052,-111.03751102542181,-85.75315739297653,648.75,648.0,648.25,138.0507153186828,222.8542124349459,202.5561650505854
4,7,-165.869520137586,122.71167683672466,146.52903572535428,650.75,650.0,650.25,147.46185947559457,146.18481453283715,145.0551619212498
4,7,48.01278750418334,-45.54565759341572,-19.70797884297872,652.75,652.0,652.25,134.53624047073708,148.49915824677257,142.33762678926468
4,7,-108.43494882292202,-179.2701569359759,-157.38013505195957,654.75,654.0,654.25,154.9516053482506,157.01273833673497,156.0
4,7,12.557556216278876,3.0733325110733523,11.976132444203355,656.75,656.0,656.25,216.1712284278368,149.21461054467824,168.67127793433
4,7,179.252706123174,104.8832154681016,127.9187877553413,658.75,658.0,658.25,230.01956438529308,229.7063342618135,229.43844490407443
4,7,34.992020198558656,-58.18780992130557,-31.85275762473051,660.75,660.0,660.25,134.27211177307072,220.05681084665386,198.9623079882217
4,7,-114.50740523012972,176.08175113593262,-159.44395478041653,662.75,662.0,662.25,149.46571513226704,146.34206503941377,145.24806367039804
4,7,96.05419189411484,5.477368728828878,33.11134196037203,664.75,664.0,664.25,132.74034804836094,146.66969693839286,137.2953021774598
